raceId,driverId,stop,lap,time,duration,milliseconds
841,4,1,12,17:22:34,23.251,23251
841,1,1,16,17:28:24,23.227,23227
841,815,1,23,17:40:27,23.438,23438
841,4,2,27,17:46:04,24.733,24733
841,1,2,36,17:59:29,23.199,23199
841,4,3,42,18:09:08,24.181,24181
842,1,1,12,16:24:40,22.552,22552
842,4,1,14,16:28:15,23.152,23152
842,815,1,17,16:34:14,23.597,23597
842,1,2,24,16:45:48,22.611,22611
842,4,2,26,16:49:19,23.894,23894
842,1,3,37,17:08:28,25.382,25382
842,4,3,41,17:15:25,23.812,23812
842,4,4,46,17:24:24,27.182,27182
842,1,4,52,17:34:48,22.466,22466
843,1,1,15,15:29:49,20.878,20878
843,4,1,16,15:31:34,22.524,22524
843,815,1,16,15:31:55,21.473,21473
843,1,2,25,15:47:20,20.533,20533
843,4,2,32,15:59:39,21.251,21251
843,815,2,36,16:06:55,23.397,23397
843,1,3,38,16:09:38,20.567,20567
843,815,3,48,16:28:01,13.900,13900
843,815,4,50,16:31:39,28.845,28845
844,815,1,1,15:05:18,29.270,29270
844,1,1,9,15:17:38,20.833,20833
844,4,1,10,15:19:05,21.308,21308
844,815,2,16,15:29:30,22.895,22895
844,1,2,20,15:35:09,21.075,21075
844,4,2,23,15:39:35,21.732,21732
844,815,3,32,15:54:42,22.365,22365
844,1,3,34,15:57:04,35.688,35688
844,4,3,36,15:59:49,21.702,21702
844,815,4,42,16:10:21,21.715,21715
844,4,4,46,16:15:17,21.379,21379
844,1,4,46,16:15:51,22.041,22041
845,815,1,7,14:14:14,23.592,23592
845,4,1,10,14:18:23,20.567,20567
845,1,1,11,14:19:57,19.761,19761
845,4,2,19,14:32:13,20.238,20238
845,1,2,23,14:38:08,20.235,20235
845,4,3,29,14:47:26,20.738,20738
845,815,2,29,14:48:40,21.143,21143
845,1,3,35,14:56:14,20.473,20473
845,4,4,39,15:02:54,20.380,20380
845,815,3,47,15:16:00,21.829,21829
845,1,4,49,15:17:11,20.988,20988
846,4,1,17,14:25:41,25.352,25352
846,1,1,22,14:33:00,31.445,31445
846,4,2,34,14:48:45,31.382,31382
846,1,2,43,15:03:45,19.347,19347
846,1,3,49,15:12:04,26.977,26977
847,4,1,17,13:31:21,23.893,23893
847,4,2,19,13:34:54,26.348,26348
847,4,3,36,16:11:54,26.129,26129
848,1,1,12,14:24:49,20.340,20340
848,4,1,14,14:28:15,21.477,21477
848,1,2,24,14:46:06,21.035,21035
848,815,1,25,14:48:56,21.939,21939
848,4,2,29,14:54:36,20.551,20551
848,1,3,42,15:17:41,20.212,20212
848,4,3,45,15:22:21,20.136,20136
849,4,1,12,13:25:42,26.566,26566
849,1,1,12,13:25:49,25.100,25100
849,815,1,12,13:26:13,25.386,25386
849,817,1,12,13:27:17,25.872,25872
849,1,2,24,13:46:21,24.065,24065
849,4,2,27,13:51:15,23.974,23974
849,817,2,28,13:56:23,26.942,26942
849,815,2,32,14:00:08,25.619,25619
849,1,3,37,14:07:50,23.340,23340
849,4,3,39,14:10:50,23.474,23474
850,815,1,8,14:17:05,27.247,27247
850,1,1,16,14:29:38,20.982,20982
850,4,1,16,14:29:39,20.430,20430
850,817,1,21,14:39:29,22.319,22319
850,1,2,31,14:54:10,20.496,20496
850,4,2,32,14:55:46,20.035,20035
850,815,2,41,15:11:48,21.645,21645
850,1,3,51,15:26:17,20.403,20403
850,817,2,49,15:27:43,24.053,24053
850,4,3,53,15:29:30,19.975,19975
851,1,1,12,14:23:59,21.880,21880
851,4,1,12,14:24:10,22.886,22886
851,815,1,12,14:24:56,22.215,22215
851,817,1,13,14:27:04,22.844,22844
851,815,2,24,14:43:49,20.570,20570
851,4,2,25,14:44:04,23.208,23208
851,1,2,26,14:45:16,20.803,20803
851,817,2,28,14:51:12,23.563,23563
851,815,3,32,14:56:05,13.201,13201
851,4,3,36,15:00:23,19.936,19936
851,1,3,40,15:05:54,20.861,20861
851,815,4,44,15:14:07,20.917,20917
851,817,3,43,15:14:54,21.651,21651
851,4,4,47,15:16:33,20.126,20126
851,1,4,52,15:24:11,20.855,20855
851,1,5,54,15:27:35,21.628,21628
851,1,6,56,15:30:48,13.173,13173
852,815,1,5,14:13:49,26.092,26092
852,4,1,8,14:19:18,20.994,20994
852,1,1,10,14:23:14,21.895,21895
852,817,1,13,14:30:19,23.780,23780
852,815,2,22,14:49:35,14.089,14089
852,815,3,23,14:51:40,23.883,23883
852,4,2,29,15:02:28,21.243,21243
853,817,1,1,14:08:50,16:44.718,1004718
853,1,1,18,14:32:41,22.083,22083
853,4,1,19,14:34:04,22.539,22539
853,817,2,20,14:55:30,30.777,30777
853,4,2,34,14:56:26,21.989,21989
853,1,2,34,14:56:36,21.876,21876
854,817,1,1,20:06:48,44.170,44170
854,4,1,10,20:23:15,30.621,30621
854,1,1,11,20:25:15,30.142,30142
854,1,2,13,20:29:39,33.456,33456
854,815,1,15,20:33:28,30.810,30810
854,1,3,15,20:34:04,24.342,24342
854,817,2,15,20:36:19,34.782,34782
854,4,2,25,20:52:35,30.387,30387
854,815,2,29,21:01:17,33.344,33344
854,817,3,27,21:01:25,33.058,33058
854,1,4,29,21:01:31,30.706,30706
854,1,5,48,21:39:06,29.876,29876
854,4,3,49,21:40:46,29.972,29972
855,1,1,8,15:17:14,21.091,21091
855,4,1,10,15:20:34,21.147,21147
855,817,1,11,15:23:13,23.723,23723
855,815,1,20,15:38:10,21.655,21655
855,4,2,21,15:39:11,21.319,21319
855,1,2,21,15:39:19,22.821,22821
855,817,2,22,15:42:48,23.172,23172
855,1,3,35,16:05:09,21.292,21292
855,4,3,37,16:08:19,20.731,20731
855,815,2,37,16:08:38,24.461,24461
855,817,3,38,16:12:53,22.910,22910
856,1,1,15,15:30:01,20.846,20846
856,4,1,15,15:30:19,20.978,20978
856,815,1,16,15:32:32,21.225,21225
856,817,1,16,15:33:22,23.196,23196
856,1,2,33,16:04:21,20.584,20584
856,815,2,36,16:10:09,21.385,21385
856,4,2,37,16:11:21,20.639,20639
856,817,2,41,16:19:54,22.115,22115
856,815,3,53,16:39:58,21.971,21971
857,815,1,1,15:05:16,22.676,22676
857,4,1,16,15:28:09,21.873,21873
857,1,1,16,15:28:14,22.530,22530
857,1,2,24,15:40:48,27.193,27193
857,817,1,25,15:43:17,25.074,25074
857,817,2,32,15:54:51,42.529,42529
857,815,2,34,15:56:37,24.789,24789
857,4,2,39,16:03:03,21.755,21755
857,1,3,45,16:12:44,22.172,22172
857,817,3,56,16:32:48,28.474,28474
858,815,1,2,17:07:22,24.654,24654
858,1,1,16,17:32:01,19.439,19439
858,4,1,16,17:32:03,20.211,20211
858,817,1,18,17:37:20,21.693,21693
858,815,2,27,17:53:09,19.979,19979
858,1,2,40,18:14:22,19.350,19350
858,817,2,41,18:19:37,23.192,23192
858,4,2,43,18:19:38,21.314,21314
859,4,1,16,14:24:15,20.773,20773
859,1,1,16,14:24:18,21.099,21099
859,815,1,20,14:30:05,22.221,22221
859,817,1,20,14:30:47,23.473,23473
859,1,2,33,14:46:43,20.396,20396
859,4,2,35,14:49:11,20.664,20664
859,817,2,41,14:59:46,22.904,22904
859,1,3,44,15:01:16,20.681,20681
859,815,2,44,15:02:10,21.337,21337
859,4,3,54,15:13:55,20.752,20752
860,817,1,1,17:05:35,32.319,32319
860,4,1,13,17:24:04,22.035,22035
860,1,1,17,17:30:12,22.862,22862
860,817,2,22,17:39:23,23.257,23257
860,815,1,24,17:41:45,23.882,23882
860,4,2,34,17:57:06,21.910,21910
860,1,2,36,17:59:54,23.464,23464
860,817,3,38,18:05:15,24.348,24348
861,815,1,1,16:05:39,25.671,25671
861,4,1,4,16:12:09,24.653,24653
861,807,1,4,16:12:17,23.856,23856
861,817,1,4,16:12:26,25.470,25470
861,1,1,5,16:14:12,24.271,24271
861,1,2,14,17:28:30,27.961,27961
861,4,2,14,17:28:34,22.864,22864
861,817,2,14,17:28:45,24.539,24539
861,815,2,15,17:30:37,24.520,24520
861,807,2,15,17:30:50,23.549,23549
861,817,3,25,17:51:55,22.610,22610
861,817,4,37,18:16:06,23.648,23648
861,4,3,40,18:20:25,22.534,22534
861,807,3,40,18:21:13,23.358,23358
861,815,3,41,18:22:19,24.543,24543
861,1,3,41,18:22:31,26.338,26338
862,4,2,27,15:50:50,20.136,20136
862,807,2,30,15:56:37,21.027,21027
862,817,2,33,16:01:52,22.318,22318
862,815,2,35,16:04:47,22.565,22565
862,1,3,38,16:09:51,20.177,20177
862,4,3,38,16:09:52,20.024,20024
862,807,1,9,15:19:47,32.407,32407
862,1,1,10,15:21:13,20.903,20903
862,4,1,12,15:24:44,20.296,20296
862,815,1,16,15:31:38,23.009,23009
862,817,1,17,15:33:56,21.884,21884
862,1,2,22,15:42:10,20.691,20691
863,817,1,7,15:15:42,25.829,25829
863,1,1,9,15:18:49,28.341,28341
863,4,1,9,15:18:53,22.094,22094
863,815,1,9,15:19:00,23.408,23408
863,807,1,9,15:19:08,22.413,22413
863,807,2,19,15:36:18,22.446,22446
863,815,2,21,15:39:34,23.428,23428
863,1,2,23,15:42:46,30.622,30622
863,4,2,23,15:42:48,23.449,23449
863,817,2,23,15:43:21,22.295,22295
863,1,3,36,16:04:54,23.696,23696
863,807,3,36,16:05:05,22.560,22560
863,4,3,37,16:06:29,23.207,23207
863,815,3,37,16:06:37,22.924,22924
863,817,3,38,16:08:50,22.495,22495
864,815,1,1,14:05:24,21.864,21864
864,4,1,10,14:18:30,19.456,19456
864,807,1,10,14:18:56,20.521,20521
864,817,1,11,14:20:29,21.101,21101
864,1,1,14,14:24:59,21.963,21963
864,815,2,17,14:30:09,21.055,21055
864,807,2,19,14:32:55,20.558,20558
864,817,2,25,14:42:02,20.114,20114
864,4,2,26,14:42:46,20.028,20028
864,1,2,35,14:57:08,19.980,19980
864,815,3,37,15:00:35,28.531,28531
864,807,3,39,15:03:27,20.515,20515
864,817,3,39,15:03:31,20.059,20059
864,4,3,44,15:09:47,20.105,20105
865,1,1,29,14:43:03,25.748,25748
865,807,1,29,14:43:29,26.447,26447
865,4,1,30,14:44:22,25.220,25220
865,815,1,34,14:50:36,25.666,25666
865,815,2,39,14:57:38,19.677,19677
865,817,1,40,14:58:28,25.335,25335
866,1,1,17,14:25:51,21.375,21375
866,817,1,17,14:26:17,21.689,21689
866,4,1,19,14:28:31,21.133,21133
866,807,1,21,14:31:32,24.583,24583
866,815,1,41,14:57:52,21.407,21407
866,807,2,42,14:59:35,23.660,23660
866,1,2,50,15:09:20,22.530,22530
866,817,2,58,15:20:40,21.558,21558
867,815,1,10,14:21:27,21.032,21032
867,1,1,13,14:26:30,19.355,19355
867,807,1,14,14:28:26,21.198,21198
867,817,1,14,14:28:38,21.209,21209
867,4,1,15,14:30:09,19.789,19789
867,815,2,25,14:48:26,20.904,20904
867,1,2,28,14:53:30,31.081,31081
867,4,2,28,14:53:33,20.718,20718
867,807,2,28,14:53:50,20.332,20332
867,817,2,37,15:12:44,22.597,22597
868,4,1,15,13:28:03,25.372,25372
868,807,1,16,13:30:05,26.060,26060
868,817,1,16,13:30:14,25.626,25626
868,1,1,21,13:38:11,24.498,24498
868,1,2,28,13:49:52,25.003,25003
868,817,2,29,13:51:50,25.613,25613
868,815,1,11,13:21:41,25.192,25192
868,807,2,35,14:01:25,25.444,25444
868,4,2,37,14:04:03,24.998,24998
869,1,1,3,14:07:52,21.012,21012
869,807,1,12,14:19:41,18.442,18442
869,815,1,17,14:26:37,18.143,18143
869,4,1,18,14:27:43,17.570,17570
869,817,1,19,14:29:34,18.374,18374
869,807,2,31,14:46:05,18.286,18286
869,1,2,31,14:46:44,17.598,17598
869,817,2,38,14:55:57,17.990,17990
869,815,2,40,14:58:14,18.199,18199
869,4,2,41,14:59:05,17.942,17942
869,807,3,46,15:06:33,18.365,18365
869,1,3,47,15:08:33,18.877,18877
870,817,1,14,14:27:32,20.510,20510
870,807,1,15,14:28:52,20.736,20736
870,4,1,17,14:31:38,19.669,19669
870,1,1,18,14:32:53,20.436,20436
870,815,1,21,14:37:57,20.320,20320
870,817,2,34,14:57:29,19.630,19630
870,807,2,39,15:04:31,20.607,20607
870,1,2,40,15:05:18,19.059,19059
870,4,2,43,15:10:01,19.365,19365
870,815,2,47,15:16:34,20.216,20216
870,817,3,47,15:16:46,20.027,20027
871,817,1,12,14:31:21,20.287,20287
871,807,1,13,14:33:14,22.152,22152
871,807,2,27,15:00:38,20.696,20696
871,817,2,28,15:02:51,21.060,21060
872,4,1,20,14:33:52,21.515,21515
872,1,1,23,14:38:13,20.736,20736
872,817,1,24,14:40:19,21.720,21720
872,807,1,27,14:44:55,22.746,22746
872,815,1,29,14:47:32,22.472,22472
873,4,2,29,21:00:36,29.190,29190
873,817,2,31,21:05:16,29.789,29789
873,807,2,40,21:26:54,30.613,30613
873,815,2,40,21:26:57,30.217,30217
873,807,3,50,21:48:19,34.601,34601
873,4,1,11,20:25:22,29.557,29557
873,817,1,11,20:25:50,30.992,30992
873,1,1,12,20:27:09,29.124,29124
873,807,1,18,20:39:33,30.363,30363
873,815,1,18,20:39:37,30.043,30043
874,807,1,13,15:26:38,21.007,21007
874,815,1,15,15:29:58,21.273,21273
874,1,1,16,15:31:39,21.148,21148
874,817,1,17,15:33:31,21.944,21944
874,1,2,31,15:56:51,19.794,19794
874,807,2,31,15:56:55,21.688,21688
874,817,2,34,16:02:03,21.516,21516
875,1,1,13,15:26:44,19.638,19638
875,807,1,13,15:26:59,22.125,22125
875,817,1,14,15:28:56,20.151,20151
875,4,1,15,15:30:13,19.930,19930
875,815,1,18,15:35:58,24.408,24408
875,1,2,26,15:50:01,20.777,20777
875,807,2,32,16:00:43,20.982,20982
875,815,2,33,16:02:54,20.767,20767
875,4,2,34,16:03:41,20.090,20090
875,817,2,34,16:04:24,20.804,20804
875,1,3,42,16:18:28,19.447,19447
876,815,1,14,15:25:19,21.336,21336
876,815,2,19,15:33:50,24.508,24508
876,817,1,27,15:45:46,22.637,22637
876,807,1,28,15:46:47,21.654,21654
876,4,1,29,15:47:52,20.800,20800
876,1,1,32,15:52:33,20.852,20852
877,817,1,26,17:55:32,20.122,20122
877,4,1,28,17:58:45,19.368,19368
877,815,1,30,18:02:32,19.486,19486
877,815,2,38,18:17:35,33.431,33431
877,817,2,38,18:17:36,21.231,21231
877,815,3,44,18:30:24,26.858,26858
878,807,1,17,13:33:38,22.099,22099
878,1,1,20,13:38:21,20.814,20814
878,4,1,20,13:38:33,24.439,24439
878,815,1,22,13:42:28,22.079,22079
878,817,1,30,13:56:20,22.651,22651
879,817,1,9,14:16:07,22.838,22838
879,1,1,10,14:17:17,24.410,24410
879,4,1,10,14:17:29,22.472,22472
879,1,2,18,14:29:24,21.606,21606
879,4,2,18,14:29:41,23.000,23000
879,817,2,19,14:31:25,21.182,21182
879,807,1,23,14:35:55,21.347,21347
879,817,3,51,15:18:04,21.444,21444
879,4,3,56,15:25:03,21.862,21862
879,817,4,56,15:26:13,22.923,22923
879,807,2,57,15:26:30,22.250,22250
879,807,3,58,15:28:20,14.128,14128
879,817,5,61,15:33:59,21.973,21973
880,822,1,6,17:13:14,23.528,23528
880,4,1,9,17:17:35,21.792,21792
880,1,1,13,17:23:56,22.155,22155
880,817,1,15,17:27:32,23.435,23435
880,815,1,16,17:29:00,23.677,23677
880,4,2,20,17:35:01,21.606,21606
880,815,2,23,17:40:25,22.004,22004
880,822,2,24,17:42:08,23.215,23215
880,817,2,30,17:51:27,24.177,24177
880,1,2,31,17:52:21,22.015,22015
880,4,3,39,18:04:29,21.704,21704
880,822,3,40,18:07:27,24.060,24060
880,815,3,41,18:08:37,21.705,21705
880,1,3,42,18:09:35,21.778,21778
881,817,1,6,16:15:56,22.416,22416
881,822,1,6,16:16:09,24.960,24960
881,1,1,7,16:17:30,24.933,24933
881,807,1,7,16:17:44,22.996,22996
881,815,1,7,16:17:51,21.583,21583
881,817,2,19,16:39:32,22.388,22388
881,1,2,21,16:42:22,21.465,21465
881,807,2,21,16:42:39,21.699,21699
881,815,2,22,16:44:32,20.894,20894
881,822,2,22,16:44:54,28.045,28045
881,1,3,30,16:58:00,21.549,21549
881,815,3,33,17:03:40,21.338,21338
881,817,3,33,17:04:13,22.008,22008
881,807,3,34,17:05:21,22.629,22629
881,822,3,40,17:16:24,22.937,22937
881,1,4,41,17:17:00,21.271,21271
881,807,4,44,17:22:50,23.198,23198
881,815,4,54,17:40:12,21.366,21366
882,817,1,4,15:11:03,24.946,24946
882,1,1,5,15:12:45,20.379,20379
882,4,1,6,15:14:28,19.719,19719
882,807,1,14,15:28:27,22.838,22838
882,822,1,16,15:32:22,21.614,21614
882,1,2,21,15:40:48,20.584,20584
882,4,2,23,15:44:07,20.521,20521
882,817,2,23,15:44:33,20.303,20303
882,815,1,24,15:46:14,19.969,19969
882,807,2,29,15:54:43,20.327,20327
882,815,2,31,15:58:33,20.253,20253
882,822,2,34,16:04:01,22.217,22217
882,807,3,36,16:07:00,19.957,19957
882,1,3,37,16:08:26,19.600,19600
882,817,3,38,16:10:28,20.362,20362
882,4,3,41,16:14:58,21.012,21012
882,822,3,51,16:33:18,21.490,21490
883,4,1,7,15:16:09,23.055,23055
883,4,2,8,15:18:11,21.436,21436
883,817,1,9,15:19:48,22.529,22529
883,815,1,10,15:21:21,21.471,21471
883,1,1,10,15:21:24,22.072,22072
883,807,1,12,15:24:51,21.656,21656
883,822,1,13,15:26:40,22.729,22729
883,815,2,20,15:38:33,21.161,21161
883,1,2,22,15:42:02,21.444,21444
883,4,3,24,15:45:32,21.123,21123
883,817,2,25,15:47:31,22.028,22028
883,807,2,26,15:48:57,22.400,22400
883,822,2,29,15:54:07,28.408,28408
883,1,3,38,16:09:03,21.600,21600
883,815,3,39,16:10:45,21.319,21319
883,4,4,39,16:10:48,21.189,21189
883,807,3,41,16:14:30,22.814,22814
883,817,3,41,16:14:49,22.623,22623
883,822,3,47,16:24:37,23.837,23837
884,807,1,8,14:15:59,19.993,19993
884,4,1,9,14:17:21,18.909,18909
884,1,1,9,14:17:26,22.018,22018
884,822,1,9,14:17:42,21.171,21171
884,815,1,10,14:18:59,19.250,19250
884,817,1,10,14:19:03,19.795,19795
884,4,2,21,14:35:36,19.952,19952
884,807,2,21,14:36:06,19.402,19402
884,815,2,23,14:39:06,20.578,20578
884,817,2,24,14:40:39,20.100,20100
884,1,2,25,14:42:21,20.132,20132
884,822,2,25,14:42:37,20.533,20533
884,807,3,34,14:56:00,22.324,22324
884,807,4,35,14:57:53,24.001,24001
884,4,3,36,14:58:10,19.519,19519
884,1,3,36,14:59:15,19.700,19700
884,815,3,38,15:02:10,19.866,19866
884,807,5,38,15:02:43,28.971,28971
884,817,3,39,15:03:42,19.498,19498
884,822,3,43,15:10:28,19.908,19908
884,4,4,49,15:17:37,18.471,18471
884,815,4,50,15:20:19,19.993,19993
884,1,4,50,15:20:35,19.457,19457
884,817,4,51,15:21:47,19.857,19857
884,807,6,53,15:25:37,20.314,20314
885,817,1,22,14:33:49,25.225,25225
885,807,1,27,14:40:28,24.974,24974
885,4,1,28,14:41:32,24.489,24489
885,815,1,29,14:42:57,24.672,24672
885,822,1,30,14:44:53,29.063,29063
885,1,1,31,14:45:51,24.801,24801
886,817,1,12,14:19:39,21.223,21223
886,807,1,12,14:19:40,21.623,21623
886,815,1,13,14:21:03,20.427,20427
886,822,1,14,14:22:18,22.242,22242
886,4,1,16,14:24:36,20.512,20512
886,1,1,19,14:28:27,20.879,20879
886,807,2,38,14:55:03,21.014,21014
886,817,2,39,14:56:29,21.315,21315
886,822,2,40,14:57:42,24.418,24418
886,815,2,43,15:01:30,20.805,20805
886,4,2,47,15:05:39,20.636,20636
886,1,2,48,15:06:50,20.656,20656
887,1,1,8,13:17:20,29.026,29026
887,4,1,10,13:20:16,24.572,24572
887,817,1,11,13:21:54,29.446,29446
887,807,1,12,13:23:43,29.684,29684
887,815,1,13,13:25:16,24.596,24596
887,822,1,15,13:29:14,30.231,30231
887,807,2,25,13:50:08,26.256,26256
887,4,2,30,13:58:10,24.789,24789
887,817,2,32,14:01:28,26.229,26229
887,815,2,33,14:03:08,25.028,25028
887,1,2,36,14:08:08,24.635,24635
887,807,3,37,14:10:02,24.863,24863
887,822,2,38,14:11:48,31.851,31851
887,4,3,41,14:16:06,25.018,25018
888,817,1,5,14:12:03,19.846,19846
888,1,1,6,14:13:34,19.487,19487
888,815,1,7,14:15:22,20.432,20432
888,4,1,12,14:23:32,20.199,20199
888,807,1,17,14:31:56,21.226,21226
888,817,2,18,14:33:49,19.952,19952
888,1,2,22,14:40:10,19.321,19321
888,822,1,22,14:40:31,33.796,33796
888,4,2,24,14:43:36,19.539,19539
888,815,2,24,14:43:57,20.433,20433
888,807,2,37,15:08:26,20.364,20364
888,817,3,40,15:13:28,20.196,20196
888,1,3,45,15:21:19,19.316,19316
888,4,3,49,15:27:29,19.476,19476
888,807,3,49,15:28:02,20.557,20557
888,822,2,54,15:36:20,45.695,45695
890,1,1,9,14:16:48,21.840,21840
890,817,1,10,14:18:44,24.033,24033
890,822,1,10,14:18:55,22.023,22023
890,807,1,11,14:20:17,22.303,22303
890,4,1,12,14:21:21,21.599,21599
890,815,1,23,14:38:10,22.323,22323
890,1,2,31,14:49:23,21.454,21454
890,822,2,33,14:53:46,22.612,22612
890,4,2,34,14:54:07,22.249,22249
890,807,2,35,14:56:17,22.606,22606
890,815,2,38,15:00:37,22.722,22722
890,817,2,38,15:01:00,21.996,21996
890,807,3,40,15:04:00,16.512,16512
890,4,3,48,15:14:42,21.753,21753
890,1,3,50,15:17:08,22.136,22136
891,807,1,9,14:21:40,24.219,24219
891,1,1,11,14:25:16,23.397,23397
891,4,1,13,14:29:10,22.631,22631
891,815,1,13,14:29:25,17.378,17378
891,822,1,14,14:31:44,23.411,23411
891,817,1,16,14:35:26,23.144,23144
891,815,2,18,14:39:24,22.597,22597
891,807,2,24,14:50:59,23.334,23334
891,1,2,26,14:54:11,22.682,22682
891,4,2,28,14:57:52,22.444,22444
891,822,2,28,14:59:02,23.540,23540
891,817,2,33,15:08:12,22.871,22871
892,1,1,13,14:23:23,24.460,24460
892,817,1,22,14:36:44,24.319,24319
892,815,1,22,14:36:45,25.933,25933
892,807,1,24,14:39:37,25.633,25633
892,822,1,25,14:41:33,24.665,24665
892,4,1,27,14:43:56,24.208,24208
892,1,2,38,15:00:35,24.315,24315
893,4,2,25,20:52:09,29.176,29176
893,815,2,25,20:52:31,29.396,29396
893,807,2,25,20:52:32,30.253,30253
893,822,3,42,21:28:43,33.836,33836
893,1,2,43,21:30:03,30.085,30085
893,807,1,13,20:29:01,29.910,29910
893,822,1,13,20:29:30,31.792,31792
893,4,1,14,20:30:36,29.436,29436
893,815,1,14,20:30:57,28.709,28709
893,1,1,15,20:32:41,29.032,29032
893,817,1,15,20:33:06,32.097,32097
893,822,2,24,20:50:54,30.790,30790
894,822,1,8,15:18:36,23.912,23912
894,1,1,9,15:19:55,22.270,22270
894,4,1,9,15:20:07,22.208,22208
894,807,1,10,15:21:50,23.654,23654
894,815,1,10,15:22:03,22.901,22901
894,817,1,18,15:36:21,23.892,23892
894,807,2,26,15:50:32,24.112,24112
894,4,2,28,15:54:07,22.807,22807
894,822,2,28,15:54:54,24.240,24240
894,1,2,29,15:55:45,22.251,22251
894,817,2,31,16:00:11,23.194,23194
894,815,2,31,16:00:22,38.893,38893
895,1,1,1,15:06:11,25.297,25297
895,822,1,8,15:17:18,23.421,23421
895,807,1,10,15:20:27,23.383,23383
895,815,1,12,15:23:48,26.423,26423
895,4,1,13,15:25:26,22.645,22645
895,817,1,21,15:39:04,24.608,24608
895,822,2,27,15:49:16,23.483,23483
895,807,2,29,15:52:08,23.831,23831
895,4,2,30,15:53:46,22.839,22839
895,815,2,30,15:54:05,27.707,27707
895,817,2,32,15:57:31,17.801,17801
895,815,3,42,16:14:05,25.585,25585
895,817,3,44,16:17:21,24.178,24178
896,4,1,2,15:06:48,29.800,29800
896,807,1,5,15:11:22,24.096,24096
896,1,1,8,15:16:00,23.546,23546
896,815,1,28,15:46:43,23.541,23541
896,1,2,30,15:50:07,23.574,23574
896,4,2,30,15:50:22,23.595,23595
896,822,1,31,15:51:52,27.619,27619
896,817,1,33,15:54:38,25.608,25608
896,815,2,33,15:54:42,24.910,24910
896,807,2,33,15:54:45,24.834,24834
896,4,3,36,15:59:44,24.066,24066
896,817,2,38,16:02:35,24.471,24471
896,822,2,49,16:19:37,25.909,25909
896,807,3,53,16:25:07,29.057,29057
897,815,1,6,17:14:42,21.503,21503
897,1,1,7,17:16:23,21.372,21372
897,817,1,7,17:16:41,22.194,22194
897,807,1,9,17:20:04,22.363,22363
897,4,1,16,17:32:49,21.530,21530
897,822,1,24,17:47:40,23.361,23361
897,807,2,27,17:53:04,22.863,22863
897,815,2,27,17:53:06,21.370,21370
897,817,2,28,17:55:05,22.946,22946
897,1,2,29,17:56:37,21.609,21609
897,807,3,34,18:05:56,16.147,16147
897,4,2,44,18:23:20,21.453,21453
897,822,2,45,18:25:31,26.680,26680
898,815,1,22,13:45:19,23.808,23808
898,817,1,22,13:45:31,24.226,24226
898,822,1,23,13:47:05,25.014,25014
898,1,1,25,13:50:25,23.904,23904
898,4,1,26,13:52:15,23.817,23817
898,807,1,27,13:53:54,24.030,24030
899,817,1,14,14:22:11,22.721,22721
899,822,1,17,14:26:13,24.166,24166
899,815,1,19,14:28:47,22.591,22591
899,807,1,20,14:30:06,23.887,23887
899,4,1,21,14:31:09,22.755,22755
899,1,1,21,14:31:13,22.655,22655
899,822,2,41,14:58:30,23.695,23695
899,817,2,42,14:59:24,23.340,23340
899,815,2,44,15:01:41,22.397,22397
899,807,2,46,15:04:31,23.237,23237
899,4,2,47,15:05:13,22.732,22732
899,1,2,47,15:05:43,24.423,24423
899,1,3,52,15:12:31,17.385,17385
900,815,1,1,17:10:14,25.541,25541
900,815,2,11,17:27:03,22.497,22497
900,817,1,12,17:27:37,22.994,22994
900,825,1,12,17:27:45,23.150,23150
900,807,1,12,17:27:51,22.615,22615
900,4,1,12,17:27:55,22.887,22887
900,815,3,32,18:02:29,22.526,22526
900,807,2,33,18:03:36,22.933,22933
900,4,2,35,18:06:45,21.978,21978
900,817,2,36,18:08:06,22.427,22427
900,825,2,37,18:09:47,22.273,22273
900,822,1,10,17:24:46,34.921,34921
900,822,2,36,18:08:28,23.117,23117
901,825,1,9,16:20:38,37.116,37116
901,4,1,11,16:24:00,24.466,24466
901,817,1,12,16:25:46,24.709,24709
901,822,1,14,16:29:48,25.020,25020
901,1,1,15,16:30:55,24.604,24604
901,807,1,16,16:33:07,25.336,25336
901,825,2,24,16:48:18,30.661,30661
901,4,2,27,16:53:03,24.222,24222
901,817,2,28,16:54:45,24.775,24775
901,822,2,29,16:57:09,24.964,24964
901,1,2,33,17:03:18,25.296,25296
901,807,2,34,17:05:38,24.887,24887
901,825,3,39,17:15:37,24.415,24415
901,817,3,40,17:16:28,1:49.329,109329
901,4,3,42,17:20:04,24.641,24641
901,817,4,42,17:22:17,34.697,34697
901,822,3,44,17:24:12,24.498,24498
901,817,5,44,17:26:23,34.480,34480
901,1,3,51,17:35:18,24.484,24484
902,822,1,10,18:21:24,25.040,25040
902,4,1,12,18:24:52,25.770,25770
902,825,1,14,18:28:29,24.611,24611
902,807,1,15,18:29:59,24.757,24757
902,815,1,16,18:31:38,24.697,24697
902,817,1,18,18:35:12,24.706,24706
902,1,1,19,18:36:24,24.687,24687
902,822,2,25,18:47:07,25.068,25068
902,825,2,25,18:47:29,24.559,24559
902,4,2,28,18:52:21,24.576,24576
902,815,2,34,19:02:23,24.737,24737
902,807,2,35,19:04:06,24.440,24440
902,817,2,35,19:04:23,24.816,24816
902,825,3,38,19:09:48,25.572,25572
